"session_id","event_id","timestamp","action_type","content","query","query_index","data_type","serp_results","num_results","url","title","doc_index","click_position"
"1035_25","1035_25_qq-1_serp","2006-03-20 15:00:45","SERP_VIEW","Viewed 10 results: diary land members area, diary land members area, diary land members area (+7 more)","diaryland","q-1","0","[{""doc_index"": ""d-440399"", ""url"": ""http://groovy-decay.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-562364"", ""url"": ""http://secretus.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-944748"", ""url"": ""http://missprint.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-46840"", ""url"": ""http://fsdesigns.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-62632"", ""url"": ""http://bratzfanlist.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-487601"", ""url"": ""http://vjkao.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-367856"", ""url"": ""http://gothamite.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-668743"", ""url"": ""http://painguin14.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-310799"", ""url"": ""http://xtremex.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-1099"", ""url"": ""http://www.diaryland.com"", ""title"": ""diary land members area""}]","10.0","","","",""
"1035_25","1035_25_qq-1_cd-1099","2006-03-20 15:00:45","CLICK","diary land members area","diaryland","q-1","0","","","http://www.diaryland.com","diary land members area","d-1099","9.0"
"1035_25","1035_25_qq-8","2006-03-20 15:04:19","QUERY","smoking gun","smoking gun","q-8","0","","","","","",""
"1035_25","1035_25_qq-8_serp","2006-03-20 15:04:19","SERP_VIEW","Viewed 10 results: smoking gun, www the smoking gun com, smoking gun web site firearm safe com (+7 more)","smoking gun","q-8","0","[{""doc_index"": ""d-303636"", ""url"": ""http://www.smokinggun.com.au"", ""title"": ""smoking gun""}, {""doc_index"": ""d-1114"", ""url"": ""http://www.thesmokinggun.com"", ""title"": ""www the smoking gun com""}, {""doc_index"": ""d-700559"", ""url"": ""http://smoking-gun-web-site.firearmsafe.com"", ""title"": ""smoking gun web site firearm safe com""}, {""doc_index"": ""d-681933"", ""url"": ""http://www.smokedfoods.com"", ""title"": ""smoked foods smoked seafood smoked chicken smoked pork smoked ribs smoked food sugartown smoked specialties inc""}, {""doc_index"": ""d-822973"", ""url"": ""http://www.smokingunsbbq.com"", ""title"": ""smoking guns bbq award winning kansas city style barbecue""}, {""doc_index"": ""d-619501"", ""url"": ""http://www.gunsgunsguns.com"", ""title"": ""guns guns guns all resources about guns""}, {""doc_index"": ""d-504901"", ""url"": ""http://gunsgunsguns.com"", ""title"": ""guns guns guns all resources about guns""}, {""doc_index"": ""d-580736"", ""url"": ""http://www.quitsmokingin7days.com"", ""title"": ""quit smoking with smoke away""}, {""doc_index"": ""d-455150"", ""url"": ""http://www.stopsmokingamerica.com"", ""title"": ""stop smoking clinic treatment for smoking stop smoking america""}, {""doc_index"": ""d-46248"", ""url"": ""http://www.smokepistol.com"", ""title"": ""how to smoke meat make your own smoked turkey smoked nuts and cold smoke cheese smoke fish meat""}]","10.0","","","",""
"1035_25","1035_25_qq-8_cd-1114","2006-03-20 15:04:19","CLICK","www the smoking gun com","smoking gun","q-8","0","","","http://www.thesmokinggun.com","www the smoking gun com","d-1114","1.0"
"1035_26","1035_26_qq-3","2006-03-21 15:18:38","QUERY","google","google","q-3","0","","","","","",""
"1035_26","1035_26_qq-3_serp","2006-03-21 15:18:38","SERP_VIEW","Viewed 10 results: google y com, www google nl, www google sk (+7 more)","google","q-3","0","[{""doc_index"": ""d-593459"", ""url"": ""http://www.googley.com"", ""title"": ""google y com""}, {""doc_index"": ""d-771420"", ""url"": ""http://www.google.nl"", ""title"": ""www google nl""}, {""doc_index"": ""d-726109"", ""url"": ""http://www.google.sk"", ""title"": ""www google sk""}, {""doc_index"": ""d-2527"", ""url"": ""http://catalogs.google.com"", ""title"": ""catalogs google com""}, {""doc_index"": ""d-506561"", ""url"": ""http://all-about-google.blogspot.com"", ""title"": ""all about google""}, {""doc_index"": ""d-393"", ""url"": ""http://www.google.com"", ""title"": ""www google com""}, {""doc_index"": ""d-126913"", ""url"": ""http://www.google.it"", ""title"": ""www google it""}, {""doc_index"": ""d-131757"", ""url"": ""http://answer.google.com"", ""title"": ""answer google com""}, {""doc_index"": ""d-81538"", ""url"": ""http://desktop.google.com"", ""title"": ""desktop google com""}, {""doc_index"": ""d-941924"", ""url"": ""http://googleitalia.blogspot.com"", ""title"": ""google italy blog""}]","10.0","","","",""
"1035_26","1035_26_qq-3_cd-393","2006-03-21 15:18:38","CLICK","www google com","google","q-3","0","","","http://www.google.com","www google com","d-393","5.0"
"1035_27","1035_27_qq-1","2006-03-21 16:00:47","QUERY","diaryland","diaryland","q-1","0","","","","","",""
"1035_27","1035_27_qq-1_serp","2006-03-21 16:00:47","SERP_VIEW","Viewed 10 results: diary land members area, diary land members area, diary land members area (+7 more)","diaryland","q-1","0","[{""doc_index"": ""d-440399"", ""url"": ""http://groovy-decay.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-562364"", ""url"": ""http://secretus.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-944748"", ""url"": ""http://missprint.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-46840"", ""url"": ""http://fsdesigns.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-62632"", ""url"": ""http://bratzfanlist.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-487601"", ""url"": ""http://vjkao.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-367856"", ""url"": ""http://gothamite.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-668743"", ""url"": ""http://painguin14.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-310799"", ""url"": ""http://xtremex.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-1099"", ""url"": ""http://www.diaryland.com"", ""title"": ""diary land members area""}]","10.0","","","",""
"1035_27","1035_27_qq-1_cd-1099","2006-03-21 16:00:47","CLICK","diary land members area","diaryland","q-1","0","","","http://www.diaryland.com","diary land members area","d-1099","9.0"
"1035_28","1035_28_qq-1","2006-03-22 18:59:03","QUERY","diaryland","diaryland","q-1","0","","","","","",""
"1035_28","1035_28_qq-1_serp","2006-03-22 18:59:03","SERP_VIEW","Viewed 10 results: diary land members area, diary land members area, diary land members area (+7 more)","diaryland","q-1","0","[{""doc_index"": ""d-440399"", ""url"": ""http://groovy-decay.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-562364"", ""url"": ""http://secretus.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-944748"", ""url"": ""http://missprint.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-46840"", ""url"": ""http://fsdesigns.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-62632"", ""url"": ""http://bratzfanlist.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-487601"", ""url"": ""http://vjkao.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-367856"", ""url"": ""http://gothamite.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-668743"", ""url"": ""http://painguin14.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-310799"", ""url"": ""http://xtremex.diaryland.com"", ""title"": ""diary land members area""}, {""doc_index"": ""d-1099"", ""url"": ""http://www.diaryland.com"", ""title"": ""diary land members area""}]","10.0","","","",""
"1035_28","1035_28_qq-1_cd-1099","2006-03-22 18:59:03","CLICK","diary land members area","diaryland","q-1","0","","","http://www.diaryland.com","diary land members area","d-1099","9.0"
"1035_29","1035_29_qq-3","2006-03-23 17:10:38","QUERY","google","google","q-3","0","","","","","",""
"1035_29","1035_29_qq-3_serp","2006-03-23 17:10:38","SERP_VIEW","Viewed 10 results: google y com, www google nl, www google sk (+7 more)","google","q-3","0","[{""doc_index"": ""d-593459"", ""url"": ""http://www.googley.com"", ""title"": ""google y com""}, {""doc_index"": ""d-771420"", ""url"": ""http://www.google.nl"", ""title"": ""www google nl""}, {""doc_index"": ""d-726109"", ""url"": ""http://www.google.sk"", ""title"": ""www google sk""}, {""doc_index"": ""d-2527"", ""url"": ""http://catalogs.google.com"", ""title"": ""catalogs google com""}, {""doc_index"": ""d-506561"", ""url"": ""http://all-about-google.blogspot.com"", ""title"": ""all about google""}, {""doc_index"": ""d-393"", ""url"": ""http://www.google.com"", ""title"": ""www google com""}, {""doc_index"": ""d-126913"", ""url"": ""http://www.google.it"", ""title"": ""www google it""}, {""doc_index"": ""d-131757"", ""url"": ""http://answer.google.com"", ""title"": ""answer google com""}, {""doc_index"": ""d-81538"", ""url"": ""http://desktop.google.com"", ""title"": ""desktop google com""}, {""doc_index"": ""d-941924"", ""url"": ""http://googleitalia.blogspot.com"", ""title"": ""google italy blog""}]","10.0","","","",""
"1035_29","1035_29_qq-3_cd-393","2006-03-23 17:10:38","CLICK","www google com","google","q-3","0","","","http://www.google.com","www google com","d-393","5.0"
"1035_3","1035_3_qq-2","2006-03-02 17:51:52","QUERY","spanish english dictionary online","spanish english dictionary online","q-2","0","","","","","",""
"1035_3","1035_3_qq-2_serp","2006-03-02 17:51:52","SERP_VIEW","Viewed 10 results: www english to spanish com, diction ar engle z roman english romanian dictionary online, comprehensive english urdu dictionary with advance search urdu seek com english urdu dictionary (+7 more)","spanish english dictionary online","q-2","0","[{""doc_index"": ""d-104465"", ""url"": ""http://www.englishtospanish.com"", ""title"": ""www english to spanish com""}, {""doc_index"": ""d-393429"", ""url"": ""http://www.dictionare.com"", ""title"": ""diction ar engle z roman english romanian dictionary online""}, {""doc_index"": ""d-535757"", ""url"": ""http://urduseek.com"", ""title"": ""comprehensive english urdu dictionary with advance search urdu seek com english urdu dictionary""}, {""doc_index"": ""d-2930"", ""url"": ""http://www.online-medical-dictionary.org"", ""title"": ""medical dictionary online medical dictionary org""}, {""doc_index"": ""d-264993"", ""url"": ""http://www.yiddishdictionaryonline.com"", ""title"": ""yiddish dictionary online""}, {""doc_index"": ""d-1100"", ""url"": ""http://www.freedict.com"", ""title"": ""free online dictionaries""}, {""doc_index"": ""d-1215"", ""url"": ""http://www.jb-translator.com"", ""title"": ""english to spanish translation professional services in spanish translation""}, {""doc_index"": ""d-758044"", ""url"": ""http://spanish.pocket-pc-dictionaries.penreader.com"", ""title"": ""spanish pocket pc dictionaries pen reader com""}, {""doc_index"": ""d-5446"", ""url"": ""http://www.vocabulary.com"", ""title"": ""vocabulary com learn words english dictionary""}, {""doc_index"": ""d-297521"", ""url"": ""http://spanish.typeit.org"", ""title"": ""type spanish accents online spanish keyboard""}]","10.0","","","",""
"1035_3","1035_3_qq-2_cd-1100","2006-03-02 17:51:52","CLICK","free online dictionaries","spanish english dictionary online","q-2","0","","","http://www.freedict.com","free online dictionaries","d-1100","5.0"
"1035_30","1035_30_qq-2","2006-03-23 19:56:55","QUERY","spanish english dictionary online","spanish english dictionary online","q-2","0","","","","","",""
"1035_30","1035_30_qq-2_serp","2006-03-23 19:56:55","SERP_VIEW","Viewed 10 results: www english to spanish com, diction ar engle z roman english romanian dictionary online, comprehensive english urdu dictionary with advance search urdu seek com english urdu dictionary (+7 more)","spanish english dictionary online","q-2","0","[{""doc_index"": ""d-104465"", ""url"": ""http://www.englishtospanish.com"", ""title"": ""www english to spanish com""}, {""doc_index"": ""d-393429"", ""url"": ""http://www.dictionare.com"", ""title"": ""diction ar engle z roman english romanian dictionary online""}, {""doc_index"": ""d-535757"", ""url"": ""http://urduseek.com"", ""title"": ""comprehensive english urdu dictionary with advance search urdu seek com english urdu dictionary""}, {""doc_index"": ""d-2930"", ""url"": ""http://www.online-medical-dictionary.org"", ""title"": ""medical dictionary online medical dictionary org""}, {""doc_index"": ""d-264993"", ""url"": ""http://www.yiddishdictionaryonline.com"", ""title"": ""yiddish dictionary online""}, {""doc_index"": ""d-1100"", ""url"": ""http://www.freedict.com"", ""title"": ""free online dictionaries""}, {""doc_index"": ""d-1215"", ""url"": ""http://www.jb-translator.com"", ""title"": ""english to spanish translation professional services in spanish translation""}, {""doc_index"": ""d-758044"", ""url"": ""http://spanish.pocket-pc-dictionaries.penreader.com"", ""title"": ""spanish pocket pc dictionaries pen reader com""}, {""doc_index"": ""d-5446"", ""url"": ""http://www.vocabulary.com"", ""title"": ""vocabulary com learn words english dictionary""}, {""doc_index"": ""d-297521"", ""url"": ""http://spanish.typeit.org"", ""title"": ""type spanish accents online spanish keyboard""}]","10.0","","","",""
"1035_30","1035_30_qq-2_cd-1100","2006-03-23 19:56:55","CLICK","free online dictionaries","spanish english dictionary online","q-2","0","","","http://www.freedict.com","free online dictionaries","d-1100","5.0"
"1035_31","1035_31_qq-5","2006-03-25 08:52:16","QUERY","yahoo","yahoo","q-5","0","","","","","",""
"1035_31","1035_31_qq-5_serp","2006-03-25 08:52:16","SERP_VIEW","Viewed 10 results: bookmarks yahoo com, ny yahoo com, rc yahoo com (+7 more)","yahoo","q-5","0","[{""doc_index"": ""d-157949"", ""url"": ""http://bookmarks.yahoo.com"", ""title"": ""bookmarks yahoo com""}, {""doc_index"": ""d-22220"", ""url"": ""http://ny.yahoo.com"", ""title"": ""ny yahoo com""}, {""doc_index"": ""d-839269"", ""url"": ""http://rc.yahoo.com"", ""title"": ""rc yahoo com""}, {""doc_index"": ""d-427546"", ""url"": ""http://fr.music.yahoo.com"", ""title"": ""yahoo actualit s""}, {""doc_index"": ""d-11508"", ""url"": ""http://games.yahoo.com"", ""title"": ""games yahoo com""}, {""doc_index"": ""d-726"", ""url"": ""http://www.yahoo.com"", ""title"": ""www yahoo com""}, {""doc_index"": ""d-695555"", ""url"": ""http://kr.yahoo.com"", ""title"": ""kr yahoo com""}, {""doc_index"": ""d-49189"", ""url"": ""http://developer.yahoo.com"", ""title"": ""yahoo developer network""}, {""doc_index"": ""d-346430"", ""url"": ""http://avatars.yahoo.com"", ""title"": ""avatars yahoo com""}, {""doc_index"": ""d-41227"", ""url"": ""http://in.news.yahoo.com"", ""title"": ""yahoo news india""}]","10.0","","","",""
"1035_31","1035_31_qq-5_cd-726","2006-03-25 08:52:16","CLICK","www yahoo com","yahoo","q-5","0","","","http://www.yahoo.com","www yahoo com","d-726","5.0"
"1035_32","1035_32_qq-5","2006-03-25 10:57:20","QUERY","yahoo","yahoo","q-5","0","","","","","",""
"1035_32","1035_32_qq-5_serp","2006-03-25 10:57:20","SERP_VIEW","Viewed 10 results: bookmarks yahoo com, ny yahoo com, rc yahoo com (+7 more)","yahoo","q-5","0","[{""doc_index"": ""d-157949"", ""url"": ""http://bookmarks.yahoo.com"", ""title"": ""bookmarks yahoo com""}, {""doc_index"": ""d-22220"", ""url"": ""http://ny.yahoo.com"", ""title"": ""ny yahoo com""}, {""doc_index"": ""d-839269"", ""url"": ""http://rc.yahoo.com"", ""title"": ""rc yahoo com""}, {""doc_index"": ""d-427546"", ""url"": ""http://fr.music.yahoo.com"", ""title"": ""yahoo actualit s""}, {""doc_index"": ""d-11508"", ""url"": ""http://games.yahoo.com"", ""title"": ""games yahoo com""}, {""doc_index"": ""d-726"", ""url"": ""http://www.yahoo.com"", ""title"": ""www yahoo com""}, {""doc_index"": ""d-695555"", ""url"": ""http://kr.yahoo.com"", ""title"": ""kr yahoo com""}, {""doc_index"": ""d-49189"", ""url"": ""http://developer.yahoo.com"", ""title"": ""yahoo developer network""}, {""doc_index"": ""d-346430"", ""url"": ""http://avatars.yahoo.com"", ""title"": ""avatars yahoo com""}, {""doc_index"": ""d-41227"", ""url"": ""http://in.news.yahoo.com"", ""title"": ""yahoo news india""}]","10.0","","","",""
